Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub
400801252,400801252,,1,0,1,1,0,1,0,0,0,0,28,0.000001,0
504694768,504694768,,0,2,2,0,2,2,10,0.155708,0.166125,0,14,0,0.01804
1240214959776239616,1240214959776239616,,0,3,3,0,3,3,2,0.551724,0.59375,0,28,0,0.000025
977383349235961856,977383349235961856,,15,13,28,15,13,28,1,1,1,0.000071,57,0.000129,0
1190915802595282944,1190915802595282944,,0,0,0,0,0,0,0,0,0,0,23,0,0
1864422026,1864422026,,0,1,1,0,1,1,10,0.155218,0.162578,0,14,0,0.000115
2954454747,2954454747,,0,2,2,0,2,2,9,0.21976,0.235783,0,14,0,0.000601
452294805,452294805,,0,2,2,0,2,2,2,0.75,0.833333,0,28,0,0.000042
1100504063957962752,1100504063957962752,,1,1,2,1,1,2,1,1,1,0,14,0.000076,0.001513
1440646101187510272,1440646101187510272,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1050393979777441792,1050393979777441792,,1,3,4,1,3,4,6,0.427842,0.46,0.000005,14,0.000076,0.006742
1430032390366375936,1430032390366375936,,1,1,2,1,1,2,1,1,1,0,14,0.000076,0.001513
1424436742023692288,1424436742023692288,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1274015443297153024,1274015443297153024,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
834079758447177728,834079758447177728,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1241793434337378304,1241793434337378304,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
845313296,845313296,,1,1,2,1,1,2,8,0.246116,0.260917,0.000003,14,0.000076,0.000541
1437067632,1437067632,,1,3,4,1,3,4,8,0.253155,0.270886,0.000013,15,0.000076,0.020884
1432483917756616704,1432483917756616704,,1,1,2,1,2,3,3,0.5,0.611111,0.000001,15,0.000076,0
1250167243549356032,1250167243549356032,,1,1,2,1,1,2,1,1,1,0,37,0.000076,0.003445
1216467327962750976,1216467327962750976,,1,1,2,1,1,2,7,0.272226,0.304285,0.000003,14,0.000076,0.002135
1258361335240425472,1258361335240425472,,1,3,4,1,3,4,8,0.303765,0.344245,0.000003,25,0.000076,0.026103
3176594760,3176594760,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1011141461084172288,1011141461084172288,,1,5,6,1,5,6,8,0.271806,0.299228,0.000008,13,0.000076,0.021633
398934233,398934233,,1,1,2,1,1,2,8,0.303216,0.342457,0.000003,9,0.000076,0.00479
2877822448,2877822448,,1,1,2,1,1,2,8,0.303216,0.342457,0.000003,9,0.000076,0.00479
856146804823535616,856146804823535616,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2847298505,2847298505,,1,1,2,1,1,2,6,0.390411,0.429474,0.000002,9,0.000076,0.00415
1345781531533602816,1345781531533602816,,1,5,6,1,5,6,8,0.270848,0.297739,0.000005,15,0.000076,0.025684
1375782297136422912,1375782297136422912,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
68159375,68159375,,1,1,2,1,1,2,2,0.666667,0.75,0,15,0.000076,0.017924
2271291772,2271291772,,1,2,3,1,4,5,6,0.391484,0.431813,0.000002,13,0.000076,0.022074
589178819,589178819,,1,3,4,1,3,4,6,0.392906,0.434259,0.000004,9,0.000076,0.024863
101477717,101477717,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1160826529624023040,1160826529624023040,,1,3,4,2,3,5,7,0.249725,0.266903,0.000005,15,0.000076,0.000112
1345309453277679616,1345309453277679616,,1,1,2,1,1,2,1,1,1,0,15,0.000076,0.001469
130106591,130106591,,1,1,2,1,1,2,2,0.666667,0.75,0,15,0.000076,0.017924
1256632964324167680,1256632964324167680,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
134923768,134923768,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
917489642777214976,917489642777214976,,1,3,4,1,4,5,8,0.270594,0.296582,0.000005,13,0.000076,0.040763
1327003044748398592,1327003044748398592,,1,1,2,1,1,2,10,0.20915,0.234986,0.000012,110,0.000076,0.000353
387552699,387552699,,1,2,3,1,2,3,3,0.5,0.522222,0.000001,14,0.000076,0.018926
1162361772415836160,1162361772415836160,,2,1,3,2,1,3,2,0.666667,0.75,0,15,0.000079,0.017924
175557075,175557075,,1,1,2,1,1,2,1,1,1,0,15,0.000076,0.001469
437573164,437573164,,1,1,2,1,1,2,1,1,1,0,37,0.000076,0.003445
497382096,497382096,,1,2,3,1,2,3,8,0.303655,0.34355,0.000003,9,0.000076,0.022715
1471608194,1471608194,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
586736890,586736890,,1,3,4,1,3,4,7,0.303778,0.341994,0.000007,18,0.000076,0.007266
1308714015938482176,1308714015938482176,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1420443511,1420443511,,1,3,4,1,4,5,9,0.209089,0.222884,0.000001,18,0.000076,0.001363
2243436705,2243436705,,1,1,2,1,1,2,7,0.283203,0.300698,0,9,0.000076,0.004809
1256281069533515776,1256281069533515776,,1,1,2,1,1,2,4,0.45,0.486111,0.000002,9,0.000076,0.00027
981804851595239424,981804851595239424,,1,3,4,1,3,4,7,0.273231,0.307851,0.000003,15,0.000076,0.021528
1384851982817677312,1384851982817677312,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2578097062,2578097062,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1295339722731065344,1295339722731065344,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.000076,0.020692
710579736519512064,710579736519512064,,1,5,6,1,5,6,8,0.256614,0.276819,0.000011,13,0.000076,0.000046
1381330823685750784,1381330823685750784,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
467361179,467361179,,1,1,2,1,1,2,6,0.390411,0.429474,0.000002,9,0.000076,0.00415
1086702385,1086702385,,1,4,5,1,5,6,2,0.7,0.785714,0,13,0.000076,0.040508
1259956684988067840,1259956684988067840,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1414274831684677632,1414274831684677632,,1,1,2,1,1,2,2,0.666667,0.75,0,15,0.000076,0.017924
1445325148618375168,1445325148618375168,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
975317561742110720,975317561742110720,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1054006207323750400,1054006207323750400,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1217498407843004416,1217498407843004416,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1085622362119254016,1085622362119254016,,1,2,3,1,2,3,6,0.391484,0.431813,0.000002,21,0.000076,0.005016
941702501585379328,941702501585379328,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
766643303081250816,766643303081250816,,1,2,3,1,2,3,8,0.270467,0.296004,0.000005,13,0.000076,0.022838
3351692872,3351692872,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1106657127077240832,1106657127077240832,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
19592755,19592755,,1,1,2,1,1,2,8,0.303216,0.342457,0.000003,9,0.000076,0.00479
1390620869718855680,1390620869718855680,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2831677321,2831677321,,1,2,3,1,2,3,1,1,1,0.000001,5,0.000076,0.000289
1032926207938109440,1032926207938109440,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1439213209894936576,1439213209894936576,,1,12,13,1,12,13,11,0.232614,0.316192,0.000027,15,0.000076,0.052846
1446813584261013504,1446813584261013504,,1,2,3,1,2,3,5,0.436709,0.469082,0.000002,15,0.000076,0.019514
1040715474,1040715474,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2728402871,2728402871,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
3152758571,3152758571,,1,2,3,1,2,3,6,0.388158,0.429266,0.000002,18,0.000076,0.00512
579662557,579662557,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
929249360,929249360,,1,2,3,1,2,3,8,0.270403,0.29586,0.000005,15,0.000076,0.003615
1236336724399329280,1236336724399329280,,1,5,6,1,5,6,6,0.384416,0.427252,0.000005,9,0.000076,0.013549
774960960696188928,774960960696188928,,1,1,2,1,1,2,1,1,1,0,21,0.000076,0.000866
1011310374535213056,1011310374535213056,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1079458256949575680,1079458256949575680,,1,5,6,1,5,6,7,0.329929,0.375289,0.000007,13,0.000076,0.026385
1438796669986947072,1438796669986947072,,1,2,3,1,2,3,2,0.75,0.833333,0.000001,15,0.000076,0.02071
59793989,59793989,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1439482405333708800,1439482405333708800,,1,3,4,1,3,4,3,0.5625,0.648148,0,15,0.000076,0.0218
11534652,11534652,,1,1,2,1,1,2,1,1,1,0,9,0.000076,0.000943
1231899811,1231899811,,1,4,5,1,4,5,10,0.243896,0.274016,0.000056,13,0.000076,0.002514
1219944530,1219944530,,1,4,5,1,4,5,8,0.282609,0.320682,0.000006,14,0.000076,0.004876
246993660,246993660,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1000288907085385728,1000288907085385728,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
3381385042,3381385042,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1330818619375280128,1330818619375280128,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
524224872,524224872,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1371423626654793728,1371423626654793728,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1152195212250419200,1152195212250419200,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
930579210,930579210,,1,1,2,1,2,3,8,0.239742,0.254313,0.000028,250,0.000076,0.000495
1396364070421471232,1396364070421471232,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
430743919,430743919,,1,1,2,1,1,2,1,1,1,0,15,0.000076,0.00039
338471154,338471154,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1291622634,1291622634,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
999351943,999351943,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
875760634037776384,875760634037776384,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1417840129838829568,1417840129838829568,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1434258458656772096,1434258458656772096,,1,2,3,1,2,3,9,0.208933,0.222329,0,18,0.000076,0.004185
514356590,514356590,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1213937974666153984,1213937974666153984,,1,1,2,1,1,2,4,0.421053,0.489583,0,15,0.000076,0.000431
3515611696,3515611696,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1156548780780609536,1156548780780609536,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1194237907910975488,1194237907910975488,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1349364292894793728,1349364292894793728,,1,6,7,1,6,7,8,0.308084,0.349966,0.000014,5,0.000076,0.025575
1041831000,1041831000,,1,2,3,1,2,3,6,0.392022,0.432398,0.000002,21,0.000076,0.005098
1251810252732973056,1251810252732973056,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1627031726,1627031726,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
100878763,100878763,,4,8,12,6,8,14,6,0.40256,0.441657,0.000082,13,0.000809,0.03355
911650004955226112,911650004955226112,,1,1,2,1,1,2,8,0.270277,0.295281,0.000005,13,0.000076,0.002146
3438529882,3438529882,,1,5,6,1,5,6,6,0.363361,0.407747,0.000007,57,0.000076,0.047803
1289570480740012032,1289570480740012032,,1,1,2,1,1,2,10,0.20915,0.234986,0.000012,110,0.000076,0.000353
1036560565,1036560565,,1,2,3,1,2,3,6,0.391363,0.431264,0.000002,9,0.000076,0.008958
987498296,987498296,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1033842842286866432,1033842842286866432,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
479467597,479467597,,1,2,3,1,3,4,6,0.401198,0.439353,0.000003,15,0.000076,0.00574
100807491,100807491,,1,1,2,1,2,3,5,0.425926,0.455797,0.000002,15,0.000076,0.00159
2843958058,2843958058,,1,3,4,1,3,4,6,0.421208,0.455653,0.000004,15,0.000076,0.005156
1536096120,1536096120,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
137696273,137696273,,1,1,2,1,1,2,8,0.303216,0.342457,0.000003,9,0.000076,0.00479
831219408509030400,831219408509030400,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1440445087498981376,1440445087498981376,,1,4,5,1,4,5,8,0.303986,0.345039,0.000004,13,0.000076,0.026688
1448982766251610112,1448982766251610112,,1,2,3,1,2,3,9,0.208959,0.222428,0,18,0.000076,0.021433
1905031909,1905031909,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1361431440882159616,1361431440882159616,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1343312524167569408,1343312524167569408,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1537221842,1537221842,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1309102515552694272,1309102515552694272,,1,8,9,1,9,10,6,0.364728,0.409445,0.000013,13,0.000076,0.019411
118141653,118141653,,1,1,2,1,1,2,1,1,1,0,37,0.000076,0.003445
516769801,516769801,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
414108131,414108131,,1,3,4,1,3,4,7,0.330448,0.365181,0.000004,15,0.000076,0.009669
433604815,433604815,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
713498795347218432,713498795347218432,,1,7,8,1,8,9,9,0.259919,0.31369,0.00002,13,0.000076,0.026095
1010807990,1010807990,,1,3,4,1,3,4,2,0.571429,0.625,0.000001,15,0.000076,0.038965
2284755698,2284755698,,1,4,5,1,4,5,9,0.213425,0.233363,0.000013,9,0.000076,0.021158
984646254,984646254,,1,2,3,1,2,3,2,0.75,0.833333,0,15,0.000076,0.020762
977960755919228928,977960755919228928,,1,2,3,1,3,4,7,0.272895,0.306349,0.000003,13,0.000076,0.020059
571304184,571304184,,1,2,3,3,2,5,6,0.391781,0.432051,0.000002,15,0.000076,0.024842
1033310908766924800,1033310908766924800,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1200449290973396992,1200449290973396992,,1,1,2,1,1,2,6,0.390411,0.429474,0.000002,9,0.000076,0.00415
3179223957,3179223957,,2,12,14,2,13,15,7,0.340152,0.386343,0.000096,13,0.000077,0.057065
1098241328150908928,1098241328150908928,,1,5,6,1,5,6,6,0.404028,0.444819,0.000003,9,0.000076,0.049165
872009898145533952,872009898145533952,,1,1,2,1,1,2,2,0.666667,0.75,0,15,0.000076,0.017924
253714436,253714436,,1,1,2,1,1,2,1,1,1,0,18,0.000076,0.000583
1229998908732035072,1229998908732035072,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1250177731,1250177731,,1,2,3,1,2,3,3,0.492308,0.515625,0.000004,14,0.000076,0.001003
1157917124,1157917124,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1284852893695254528,1284852893695254528,,1,9,10,1,9,10,8,0.27597,0.311547,0.000038,18,0.000076,0.00783
555327098,555327098,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
576834361,576834361,,1,4,5,1,4,5,2,0.833333,0.9,0,9,0.000076,0.042674
880668519762886656,880668519762886656,,1,1,2,1,1,2,2,0.666667,0.75,0,15,0.000076,0.017924
1114817509910355968,1114817509910355968,,1,6,7,1,7,8,8,0.262517,0.292612,0.000008,13,0.000076,0.023584
1633653277,1633653277,,1,1,2,1,1,2,1,1,1,0,15,0.000076,0.000228
1180933974128025600,1180933974128025600,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
468772443,468772443,,1,2,3,1,2,3,6,0.388158,0.429266,0.000002,18,0.000076,0.00512
4187056599,4187056599,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1133111378045284352,1133111378045284352,,1,1,2,1,1,2,4,0.37931,0.431818,0.000005,14,0.000076,0.000088
1291121696162947072,1291121696162947072,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1001037676454309888,1001037676454309888,,1,1,2,1,1,2,4,0.421053,0.489583,0,15,0.000076,0.000431
394680267,394680267,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
479860435,479860435,,1,1,2,1,1,2,2,0.666667,0.75,0,15,0.000076,0.017924
973247240822280192,973247240822280192,,1,9,10,1,9,10,9,0.257279,0.303993,0.000026,15,0.000076,0.012574
2419772543,2419772543,,1,1,2,1,2,3,2,0.666667,0.75,0,13,0.000076,0.017924
495401644,495401644,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
549050267,549050267,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
827046914285830144,827046914285830144,,1,1,2,1,1,2,8,0.270277,0.295281,0.000005,13,0.000076,0.002146
421862447,421862447,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
67280822,67280822,,1,4,5,1,4,5,8,0.287291,0.334247,0.000008,15,0.000076,0.007279
2905237409,2905237409,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2928096323,2928096323,,1,2,3,1,2,3,8,0.303436,0.343252,0.000003,37,0.000076,0.008235
1417374328849641472,1417374328849641472,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
404946715,404946715,,1,6,7,1,7,8,9,0.219051,0.236586,0.000024,15,0.000076,0.025049
1356156544229003264,1356156544229003264,,1,6,7,1,6,7,6,0.323893,0.356129,0.000005,15,0.000076,0.029631
70741097,70741097,,1,4,5,1,4,5,7,0.242684,0.264006,0.000004,110,0.000076,0.0042
909239401,909239401,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
965685004507537408,965685004507537408,,1,1,2,1,1,2,7,0.283203,0.300698,0,9,0.000076,0.004809
1108660999731728384,1108660999731728384,,1,1,2,1,1,2,8,0.303216,0.342457,0.000003,9,0.000076,0.00479
1080528002,1080528002,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
965165490653093888,965165490653093888,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1169506849,1169506849,,1,3,4,1,4,5,10,0.231234,0.283186,0.00002,110,0.000076,0.005172
1428767360,1428767360,,1,1,2,1,1,2,7,0.283203,0.300698,0,9,0.000076,0.004809
875773544034168832,875773544034168832,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.000076,0.020692
945612625,945612625,,1,1,2,1,1,2,6,0.390411,0.429474,0.000002,9,0.000076,0.00415
3414902723,3414902723,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2725216048,2725216048,,1,1,2,1,1,2,1,1,1,0,15,0.000076,0.00039
1166400933183545344,1166400933183545344,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1125440833099112448,1125440833099112448,,1,7,8,1,9,10,6,0.417448,0.45427,0.000007,15,0.000076,0.01005
761121380,761121380,,2,0,2,3,0,3,0,0,0,0,13,0.000803,0
2753421268,2753421268,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1381489063,1381489063,,1,3,4,1,4,5,7,0.330445,0.365219,0.000003,13,0.000076,0.027524
1196504849002770432,1196504849002770432,,1,6,7,1,7,8,8,0.249103,0.267931,0.000006,18,0.000076,0.00488
324293502,324293502,,1,1,2,1,1,2,8,0.270277,0.295281,0.000005,13,0.000076,0.002146
1430251762284367872,1430251762284367872,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1436670330953773056,1436670330953773056,,1,5,6,1,5,6,7,0.3311,0.366967,0.000004,13,0.000076,0.030437
1421936444675923968,1421936444675923968,,1,2,3,1,2,3,2,0.666667,0.75,0,5,0.000076,0.038617
747184721935933440,747184721935933440,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1313354509968642048,1313354509968642048,,1,7,8,1,7,8,6,0.364105,0.409119,0.000008,9,0.000076,0.014348
1418593443551531008,1418593443551531008,,1,2,3,1,2,3,6,0.379812,0.421021,0.000005,14,0.000076,0.006285
1318839618553466880,1318839618553466880,,1,4,5,1,5,6,7,0.331885,0.367066,0.000005,13,0.000076,0.027567
465526247,465526247,,1,1,2,1,1,2,1,1,1,0.000001,15,0.000076,0
1915578642,1915578642,,1,2,3,1,2,3,6,0.394771,0.433996,0.000006,25,0.000076,0.00452
1023883075594465280,1023883075594465280,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1393166804,1393166804,,1,1,2,1,1,2,4,0.384615,0.483333,0.000001,15,0.000076,0.00007
361787988,361787988,,1,1,2,1,1,2,1,1,1,0,37,0.000076,0.003445
2767302910,2767302910,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
438534120,438534120,,1,5,6,1,5,6,7,0.340319,0.378406,0.000008,37,0.000076,0.035882
1352193336585711616,1352193336585711616,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
711830999227899904,711830999227899904,,2,7,9,2,7,9,8,0.306365,0.349458,0.000028,15,0.000076,0.027555
986292469682855936,986292469682855936,,1,1,2,1,1,2,1,1,1,0,21,0.000076,0.000866
928345597182177280,928345597182177280,,1,4,5,1,5,6,7,0.287266,0.310317,0.000001,15,0.000076,0.029147
1926516720,1926516720,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1267386347481858048,1267386347481858048,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
4871884721,4871884721,,1,4,5,1,4,5,4,0.5,0.542929,0.000002,13,0.000076,0.023792
923182193551269888,923182193551269888,,2,3,5,2,4,6,3,0.526316,0.616667,0.000005,25,0.000689,0.01796
1163010755693830144,1163010755693830144,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
785860989745061888,785860989745061888,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.000076,0.020692
2828396831,2828396831,,1,1,2,1,1,2,4,0.421053,0.489583,0,15,0.000076,0.000431
1492549380,1492549380,,2,0,2,2,0,2,0,0,0,0,18,0.000087,0
3099826691,3099826691,,1,3,4,1,3,4,8,0.240043,0.255533,0.000028,15,0.000076,0.022657
1199676680140398592,1199676680140398592,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
717285518069874688,717285518069874688,,2,5,7,2,5,7,8,0.287742,0.324658,0.000103,18,0.000077,0.027002
1111179646538842112,1111179646538842112,,1,11,12,2,12,14,10,0.180484,0.200152,0.000009,15,0.000076,0.047458
581206231,581206231,,1,1,2,1,1,2,1,1,1,0,37,0.000076,0.003445
1296509725,1296509725,,2,2,4,2,2,4,2,0.666667,0.75,0.000003,110,0.000803,0.000641
472418074,472418074,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2895077031,2895077031,,1,5,6,1,5,6,9,0.250349,0.294472,0.000017,15,0.000076,0.010211
1444189918276767744,1444189918276767744,,1,2,3,1,3,4,8,0.303655,0.34355,0.000003,13,0.000076,0.022715
421827186,421827186,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
236500073,236500073,,1,3,4,1,3,4,8,0.307132,0.348623,0.000005,9,0.000076,0.006031
742397759991480320,742397759991480320,,1,6,7,1,6,7,7,0.310036,0.344564,0.000002,9,0.000076,0.029235
2755564035,2755564035,,1,1,2,1,1,2,7,0.283203,0.300698,0,9,0.000076,0.004809
909862448391491584,909862448391491584,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
3631495096,3631495096,,2,0,2,2,0,2,0,0,0,0,13,0.000076,0
1063284314,1063284314,,1,3,4,1,3,4,6,0.365202,0.407508,0.000007,15,0.000076,0.009057
1448571327493951488,1448571327493951488,,1,1,2,1,1,2,7,0.283203,0.300698,0,9,0.000076,0.004809
4832414692,4832414692,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1291958281,1291958281,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2876249524,2876249524,,1,7,8,1,11,12,10,0.223557,0.262371,0.00002,110,0.000076,0.023755
778693643976581120,778693643976581120,,1,2,3,1,2,3,2,0.75,0.833333,0,15,0.000076,0.018204
1427207768772124672,1427207768772124672,,1,2,3,1,2,3,8,0.239871,0.254935,0.000028,250,0.000076,0.021188
946023379,946023379,,1,2,3,1,2,3,2,0.75,0.833333,0.000001,15,0.000076,0.020787
1042178539745947648,1042178539745947648,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.000076,0.020692
2196258063,2196258063,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2300213626,2300213626,,1,1,2,1,1,2,1,1,1,0,9,0.000076,0.000943
1410625642773811200,1410625642773811200,,1,3,4,1,3,4,7,0.330445,0.365219,0.000004,9,0.000076,0.009907
1280072716893200384,1280072716893200384,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1181188050233286656,1181188050233286656,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
463722316,463722316,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
495090591,495090591,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1298528549591224320,1298528549591224320,,1,2,3,1,3,4,6,0.391245,0.431469,0.000003,9,0.000076,0.004153
1854556328,1854556328,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1431187217876127744,1431187217876127744,,1,2,3,1,2,3,7,0.272672,0.305848,0.000004,18,0.000076,0.002155
1433431231320920064,1433431231320920064,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.000076,0.020692
927989992084910080,927989992084910080,,1,2,3,1,2,3,2,0.6,0.666667,0.000002,57,0.000076,0.020938
828027900372905984,828027900372905984,,1,1,2,1,1,2,7,0.283203,0.300698,0,9,0.000076,0.004809
1890600458,1890600458,,1,1,2,1,3,4,2,0.666667,0.75,0,13,0.000076,0.017924
2942486068,2942486068,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1166401156492464128,1166401156492464128,,1,2,3,1,2,3,8,0.303546,0.34345,0.000003,9,0.000076,0.025483
2316346309,2316346309,,1,1,2,1,1,2,8,0.270277,0.295281,0.000005,13,0.000076,0.002146
2323083546,2323083546,,1,3,4,1,3,4,5,0.385463,0.422857,0.000006,110,0.000076,0.00434
1646281124,1646281124,,1,1,2,1,1,2,5,0.425926,0.455797,0.000002,15,0.000076,0.00159
929076034791763968,929076034791763968,,1,4,5,1,5,6,8,0.249724,0.26957,0.000005,14,0.000076,0.003087
1425721067474235392,1425721067474235392,,2,2,4,2,2,4,7,0.285396,0.31824,0.000035,14,0.000111,0.004281
823379509,823379509,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1438929994860859392,1438929994860859392,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
1447511980605120512,1447511980605120512,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
468720469,468720469,,1,4,5,1,4,5,8,0.277871,0.30837,0.000007,15,0.000076,0.02181
3424465270,3424465270,,1,7,8,1,7,8,9,0.279714,0.349273,0.000012,9,0.000076,0.018275
1429096741945716736,1429096741945716736,,1,4,5,1,4,5,7,0.330836,0.366213,0.000003,9,0.000076,0.048216
937026685211496448,937026685211496448,,1,1,2,1,1,2,6,0.390411,0.429474,0.000002,9,0.000076,0.00415
1326286523801640960,1326286523801640960,,1,2,3,1,2,3,6,0.312775,0.337559,0.000001,15,0.000076,0.02071
962457526435565568,962457526435565568,,1,1,2,1,1,2,8,0.303216,0.342457,0.000003,9,0.000076,0.00479
482752072,482752072,,1,1,2,1,1,2,2,0.666667,0.75,0,15,0.000076,0.017924
812530066978701312,812530066978701312,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
862970692958138368,862970692958138368,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.000076,0.020692
1256304262155505664,1256304262155505664,,1,0,1,1,0,1,0,0,0,0,15,0.000076,0
2806077372,2806077372,,2,2,4,2,2,4,5,0.436709,0.469082,0.000011,18,0.000087,0.019514
